"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"111",11,3e+05,0.3,0.01,0,34334,0.783392555484359,0.202831012990039,2.37583641119148e-05
"112",12,3e+05,0.3,0.01,0,33798,0.762500739688739,0.216048286880881,2.56333253325179e-05
"113",13,3e+05,0.3,0.01,0,33620,0.780963712076145,0.218828078524688,2.49192103825222e-05
"114",14,3e+05,0.3,0.01,0,34198,0.783466869407568,0.228756067606293,2.60751086537138e-05
"115",15,3e+05,0.3,0.01,0,33354,0.769862685135216,0.213887389818313,2.45833500677407e-05
"116",16,3e+05,0.3,0.01,0,32351,0.791752959723038,0.223177026985255,2.46577061139228e-05
"117",17,3e+05,0.3,0.01,0,34075,0.783712399119589,0.222655906089508,2.4859124741922e-05
"118",18,3e+05,0.3,0.01,0,32820,0.768129189518586,0.183120048750762,2.19165252587873e-05
"119",19,3e+05,0.3,0.01,0,33115,0.763098293824551,0.214132568322512,2.42174529279341e-05
"120",20,3e+05,0.3,0.01,0,34493,0.793378366625112,0.219580784507001,2.46503429791181e-05
"121",21,3e+05,0.3,0.01,0,33818,0.790851026080785,0.221243124963037,2.5341389229395e-05
"122",22,3e+05,0.3,0.01,0,33661,0.777962627372924,0.195924066427022,2.2933152642058e-05
"123",23,3e+05,0.3,0.01,0,33647,0.789639492376735,0.217047582251018,2.5357191499241e-05
"124",24,3e+05,0.3,0.01,0,33160,0.781031363088058,0.218184559710495,2.50239807291603e-05
"125",25,3e+05,0.3,0.01,0,33828,0.776664301761854,0.208052500886839,2.47794653946061e-05
"126",26,3e+05,0.3,0.01,0,34439,0.793460901884491,0.199105665088998,2.30974283487788e-05
"127",27,3e+05,0.3,0.01,0,35618,0.779128530518277,0.225082823291594,2.58007083687226e-05
"128",28,3e+05,0.3,0.01,0,36180,0.794416804864566,0.210033167495854,2.34247301499268e-05
"129",29,3e+05,0.3,0.01,0,32633,0.7696503539362,0.200717065547146,2.34391688892401e-05
"130",30,3e+05,0.3,0.01,0,33470,0.768449357633702,0.195458619659396,2.29215001097438e-05
"131",31,3e+05,0.3,0.01,0,33496,0.785287795557679,0.205755911153571,2.40111201744181e-05
"132",32,3e+05,0.3,0.01,0,33924,0.778151161419644,0.217839877372951,2.50229449432417e-05
"133",33,3e+05,0.3,0.01,0,34229,0.747319524379912,0.207426451254784,2.45422265092806e-05
"134",34,3e+05,0.3,0.01,0,31924,0.76205989224408,0.214102242826713,2.46001066920845e-05
"135",35,3e+05,0.3,0.01,0,35079,0.801248610279655,0.226973402890618,2.57215303922291e-05
"136",36,3e+05,0.3,0.01,0,34448,0.778680910357641,0.206427078495123,2.37289434305246e-05
"137",37,3e+05,0.3,0.01,0,34148,0.768244113857327,0.211608293311468,2.41669198659637e-05
"138",38,3e+05,0.3,0.01,0,32800,0.773201219512195,0.203658536585366,2.4433839394714e-05
"139",39,3e+05,0.3,0.01,0,33735,0.776374685045205,0.201600711427301,2.25858344421685e-05
"140",40,3e+05,0.3,0.01,0,32446,0.766935831843679,0.20289095728287,2.3630223037734e-05
"141",41,3e+05,0.3,0.01,0,34426,0.781502352872829,0.211990937082438,2.50493673486802e-05
"142",42,3e+05,0.3,0.01,0,33134,0.793474980382688,0.215307539083721,2.48431639187747e-05
"143",43,3e+05,0.3,0.01,0,33803,0.786320740762654,0.237612046268083,2.7235083541666e-05
"144",44,3e+05,0.3,0.01,0,33493,0.763174394649628,0.198220523691518,2.33858859300123e-05
"145",45,3e+05,0.3,0.01,0,34915,0.795589288271517,0.232278390376629,2.60906406742328e-05
"146",46,3e+05,0.3,0.01,0,35882,0.770943648626052,0.199988852349367,2.31031816400332e-05
"147",47,3e+05,0.3,0.01,0,35620,0.773610331274565,0.198512071869736,2.3008249479437e-05
"148",48,3e+05,0.3,0.01,0,34083,0.757738461989848,0.213948302672887,2.53063198214437e-05
