"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"107",7,3e+05,0.3,0.01,-1,0.716453674121406,-0.000688127002595122,-0.0136019202499008,-0.00186894924288716,-0.000115195181933261,-0.667977801368583,"EB"
"108",8,3e+05,0.3,0.01,-1,0.744664634146341,-0.000888700841919856,-0.0169249812110174,0.00214319571511998,-0.00103580074362993,-0.737362511582525,"EB"
"109",9,3e+05,0.3,0.01,-1,0.724137931034483,-0.00074178401963424,-0.0143258356226984,-0.000765175502346375,-0.000611016561352432,-0.678992493089597,"EB"
"110",10,3e+05,0.3,0.01,-1,0.70187265917603,-0.000826862441527078,-0.0154905790798855,-0.000436718052086763,-0.00166840431176196,-0.697342080323531,"EB"
"111",11,3e+05,0.3,0.01,-1,0.688888888888889,-0.00074272355708813,-0.0143701289683827,-0.00130207211028211,0.0014759368517379,-0.680880586133761,"EB"
"112",12,3e+05,0.3,0.01,-1,0.75609756097561,-0.000777651576497538,-0.0152544790321344,0.00177823221332477,-0.0013675781749459,-0.709080446083983,"EB"
"113",13,3e+05,0.3,0.01,-1,0.718386346004655,-0.000789222149661303,-0.0148715243076814,0.000104440242500252,-0.000689361398119415,-0.683906884805846,"EB"
"114",14,3e+05,0.3,0.01,-1,0.696708463949843,-0.000747601951158457,-0.0145939843162195,-0.00104010655738448,0.00117653901817197,-0.690248329952182,"EB"
"115",15,3e+05,0.3,0.01,-1,0.733433734939759,-0.000710542214138457,-0.013990335798373,0.000480224905493919,-0.000187616013359885,-0.677312837235685,"EB"
"116",16,3e+05,0.3,0.01,-1,0.718558282208589,-0.000702876454356074,-0.013545941258731,-0.000644691009373458,0.000934462461529079,-0.656641407886473,"EB"
"117",17,3e+05,0.3,0.01,-1,0.718089271730619,-0.000817543184884285,-0.0156357004561028,7.70432834703736e-05,0.000250619903445794,-0.708828817783647,"EB"
"118",18,3e+05,0.3,0.01,-1,0.724962630792227,-0.000754545554102535,-0.0146454022327759,0.000145232680607679,-0.000620925658307755,-0.689398932377664,"EB"
"119",19,3e+05,0.3,0.01,-1,0.723320158102767,-0.000712151307763587,-0.0141721178612735,0.000344075610148962,5.19329648859612e-06,-0.686372701191876,"EB"
"120",20,3e+05,0.3,0.01,-1,0.726923076923077,-0.000761612832201602,-0.0150443878806697,0.000389704674505011,8.64205986347352e-05,-0.706441961813294,"EB"
"121",21,3e+05,0.3,0.01,-1,0.726161369193154,-0.00087894537951766,-0.016899030789052,-0.00022638967387798,-0.001508187718179,-0.74037136733412,"EB"
"122",22,3e+05,0.3,0.01,-1,0.725718725718726,-0.000774629306730393,-0.0148264341478692,-0.000334114751824639,-0.00146805760528596,-0.688746320051651,"EB"
"123",23,3e+05,0.3,0.01,-1,0.715415019762846,-0.000735829988378073,-0.0144212581092797,-0.000499464752259737,-0.000463290501014379,-0.687197178292018,"EB"
"124",24,3e+05,0.3,0.01,-1,0.738724727838258,-0.000859736575081289,-0.0162475273938928,0.00124798334935342,-0.00149010828601132,-0.718926872497082,"EB"
"125",25,3e+05,0.3,0.01,-1,0.728110599078341,-0.000833120625448339,-0.0158456256660472,0.00118155231493605,8.42683866328799e-05,-0.711810300347139,"EB"
"126",26,3e+05,0.3,0.01,-1,0.698587127158556,-0.000798457685966464,-0.0156600954228916,-0.000458099121739577,3.2139821454529e-05,-0.719038986534296,"EB"
"127",27,3e+05,0.3,0.01,-1,0.705019305019305,-0.000707287768205905,-0.0139635496479075,-0.000889670887254118,0.00101606263874479,-0.677604415417841,"EB"
"128",28,3e+05,0.3,0.01,-1,0.731800766283525,-0.000823206616470586,-0.0156440079966259,0.0018069117398626,-0.000752070953962591,-0.706593913037273,"EB"
"129",29,3e+05,0.3,0.01,-1,0.727132974634896,-0.000699892818034798,-0.0138298395057794,-0.000968210786789284,-0.000308663633380376,-0.674244001462904,"EB"
"130",30,3e+05,0.3,0.01,-1,0.713517665130568,-0.000753577890522844,-0.0146480478105235,-0.00207886675553661,-0.000761925185639794,-0.690030746420073,"EB"
"131",31,3e+05,0.3,0.01,-1,0.722307692307692,-0.000791540323139254,-0.0150113230313204,0.00113038877461261,-0.00211308015198268,-0.689971963175897,"EB"
"132",32,3e+05,0.3,0.01,-1,0.713147410358566,-0.000764021474864571,-0.0147444408631631,0.000475436282653591,0.00100527129319888,-0.68978279051148,"EB"
"133",33,3e+05,0.3,0.01,-1,0.704321455648218,-0.000757741789791552,-0.0148180897920554,-0.00138639449240874,0.000176593531129223,-0.696777723786427,"EB"
"134",34,3e+05,0.3,0.01,-1,0.697042366107114,-0.000748565725075218,-0.0146023306129314,0.000633666540148386,0.00101960909122737,-0.690192683757769,"EB"
"135",35,3e+05,0.3,0.01,-1,0.759908536585366,-0.000845337984356958,-0.0163312529402515,0.00138195280828795,-0.00306414828226234,-0.729260128895084,"EB"
"136",36,3e+05,0.3,0.01,-1,0.738644825018615,-0.000924846577387518,-0.0169993839326217,0.00113070008867701,-0.0022440206671977,-0.72557689092016,"EB"
"137",37,3e+05,0.3,0.01,-1,0.735920852359209,-0.000705832927558343,-0.014180088078622,0.000600927196369859,-0.000390308045437365,-0.690229416291096,"EB"
