"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"65",65,30000,0.3,0.01,0,0.976073317751261,-0.000580212414679642,-0.0129620373704123,0.0117725437364114,-0.0135882859276312,-0.449100210319151,"EB"
"66",66,30000,0.3,0.01,0,0.979536634129131,-0.000595395288910336,-0.0127419025759853,0.0138996511538658,-0.0141428919706393,-0.428520719719143,"EB"
"67",67,30000,0.3,0.01,0,0.977470497079509,-0.000587504804918845,-0.0129937234587336,0.0128625096730846,-0.0131466556567771,-0.446456567281091,"EB"
"68",68,30000,0.3,0.01,0,0.974655711144543,-0.000569068182408901,-0.0124916104294404,0.0137422777400351,-0.0131206892340242,-0.430391667479685,"EB"
"69",69,30000,0.3,0.01,0,0.978985727300334,-0.000593422099192134,-0.0129663097780237,0.0132474730489463,-0.0137836571291631,-0.44153578329053,"EB"
"70",70,30000,0.3,0.01,0,0.976299257567105,-0.00055549305505136,-0.0122701161488167,0.012126370282713,-0.0148703229777876,-0.426474060045654,"EB"
"71",71,30000,0.3,0.01,0,0.96098352771432,-0.000562582115924338,-0.0122067903458187,0.0134313121186231,-0.0130568714158093,-0.418797851272247,"EB"
"72",72,30000,0.3,0.01,0,0.975975975975976,-0.000593414729821588,-0.0129425200881784,0.0130121971467987,-0.0138612957382604,-0.440277672836048,"EB"
"73",73,30000,0.3,0.01,0,0.976198997852541,-0.000579188451522047,-0.0128733882964774,0.0130368729218607,-0.0129093254506993,-0.444949195868258,"EB"
"74",74,30000,0.3,0.01,0,0.971149633894486,-0.000553524364562889,-0.0126863095226133,0.0123117998075929,-0.0114129557223063,-0.450524632299114,"EB"
"75",75,30000,0.3,0.01,0,0.965892771661082,-0.000586782760058962,-0.0128230284109755,0.0124352783802625,-0.0136335770310854,-0.437772236461105,"EB"
"76",76,30000,0.3,0.01,0,0.975067126965861,-0.000590103341673709,-0.0130832364705515,0.0129303849250674,-0.0128165519668743,-0.449696121262107,"EB"
"77",77,30000,0.3,0.01,0,0.970680958385876,-0.000589466548179439,-0.0131673506044955,0.0130047980784512,-0.0118879850672591,-0.454558841276962,"EB"
"78",78,30000,0.3,0.01,0,0.978763390340162,-0.000593919386182367,-0.0131374742236488,0.0128543251149379,-0.0131337670215164,-0.450333694615438,"EB"
"79",79,30000,0.3,0.01,0,0.971564265961284,-0.000582705545242977,-0.0129416859758034,0.0123998480501092,-0.0129484126411311,-0.446517855428976,"EB"
"80",80,30000,0.3,0.01,0,0.975602336334875,-0.000589216266286759,-0.0130942817951399,0.012494338157721,-0.0134270512457879,-0.450809824633529,"EB"
"81",81,30000,0.3,0.01,0,0.97234273318872,-0.000577967197393543,-0.0127915812387269,0.0132891801968912,-0.0126812573569807,-0.441279318526759,"EB"
"82",82,30000,0.3,0.01,0,0.965664980660518,-0.000565878658311384,-0.012661759906215,0.0118235500028963,-0.0134020539913558,-0.441532426145881,"EB"
"83",83,30000,0.3,0.01,0,0.971642723297939,-0.000583820636275595,-0.0129220829380615,0.0124028603324481,-0.012923509932251,-0.444805634952912,"EB"
"84",84,30000,0.3,0.01,0,0.969731479261568,-0.000571269305460846,-0.0125911040111419,0.0137053589227042,-0.0125584392907004,-0.434460864311386,"EB"
"85",85,30000,0.3,0.01,0,0.971265098537826,-0.000582585513575798,-0.0127533329582776,0.012314660433918,-0.0137776728932288,-0.436501062740474,"EB"
"86",86,30000,0.3,0.01,0,0.975119270487348,-0.000561263249658803,-0.012376689869729,0.0135875615116926,-0.0132585260248453,-0.428814818950156,"EB"
"87",87,30000,0.3,0.01,0,0.977605863192182,-0.000582411934695546,-0.0124285566764509,0.0135099614100106,-0.0149819233959768,-0.419250951875725,"EB"
"88",88,30000,0.3,0.01,0,0.968299711815562,-0.000587921371074085,-0.0130925722014207,0.0131451359577487,-0.0120521979379205,-0.451487252569081,"EB"
"89",89,30000,0.3,0.01,0,0.962958328119134,-0.000541627071428566,-0.0125132836275043,0.0117499033054396,-0.0112577677310634,-0.448525273130415,"EB"
"90",90,30000,0.3,0.01,0,0.974511867181106,-0.000559393572808427,-0.0124155872861891,0.0133447245752713,-0.0125861625760015,-0.432061903937585,"EB"
"91",91,30000,0.3,0.01,0,0.973599405057015,-0.000583040221383311,-0.012873325423664,0.0132232916507309,-0.0128798232469957,-0.442656935445429,"EB"
"92",92,30000,0.3,0.01,0,0.97923019388988,-0.000589963620819849,-0.0126198165655971,0.0144406886519121,-0.0137198753896201,-0.425132936501906,"EB"
