"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"2012",30000,0.8,0.01,-1,0.753344635712542,-0.000899902856921041,-0.0174504420574384,-0.755383394888881,0.0135868614047194,5.62163529170222e-05,0.000852293538750023,0.016289089636296,"EB_scam"
"3012",3e+05,0.8,0.01,-1,0.465705232841485,2.86053966244284e-06,0.000237461456388997,0.0833974173263687,0.0123646180457422,1.788842988913e-06,0.000148708740951625,0.053601844467709,"EB_scam"
"4012",30000,0.3,0.001,-1,0.785480823824154,-0.00118862328591564,-0.0213716474932059,-0.801566694422851,0.0126993628635622,8.45027904700431e-05,0.00124804457462699,0.0203505875031474,"EB_scam"
"5012",3e+05,0.3,0.001,-1,0.567954513617237,-1.79384391448699e-05,-0.000963973625551774,-0.179214306890205,0.0188709118935311,1.22633461237368e-05,0.000662516749122757,0.119736510222815,"EB_scam"
"6012",30000,0.8,0.001,-1,0.694972456043079,-0.000839223007474817,-0.0158203609725498,-0.700518953749785,0.0526964921714466,0.000118544565873033,0.00252322914072219,0.0847669282716993,"EB_scam"
"7012",3e+05,0.8,0.001,-1,0.635200851563766,-4.68319329208597e-05,-0.00287227464171271,-0.507248926338854,0.0240523890932407,6.37146138331415e-06,0.000386587113572868,0.0558678181359421,"EB_scam"
"8012",30000,0.3,0.01,0,0.92066319215272,-0.00173357973721322,-0.0337706393212425,-0.957379060783761,0.0109415540880471,0.000103157776717422,0.00119269417585149,0.00515153660217306,"EB_scam"
"9012",3e+05,0.3,0.01,0,0.581367481635364,-2.33229313923146e-05,-0.00201116066824369,-0.503324353348285,0.0184211577942324,2.09746663838898e-06,0.000160303973964039,0.0273246670919152,"EB_scam"
"10012",30000,0.8,0.01,0,0.735103903995953,-0.000873785118272033,-0.0184061376482314,-0.805303450312155,0.0146424440141676,5.4024416871866e-05,0.000775273735537281,0.0107666598026523,"EB_scam"
"11012",3e+05,0.8,0.01,0,0.453790848049043,-4.21438943743164e-06,-0.00038081325795896,-0.127669996362204,0.00878134079075433,1.54030832358452e-06,0.000136306787963412,0.0422036748967975,"EB_scam"
"12012",30000,0.3,0.001,0,0.793533420438613,-0.00126833970038341,-0.0238257722241539,-0.854271135118507,0.0149593309628019,8.50681971386123e-05,0.00109351217240258,0.0110406517227192,"EB_scam"
"13012",3e+05,0.3,0.001,0,0.565549705824201,-2.25174745152843e-05,-0.00121072565617451,-0.221383818922487,0.0176248935144542,1.2367822903419e-05,0.000675438587872536,0.118982387815087,"EB_scam"
"14012",30000,0.8,0.001,0,0.691017624449813,-0.000894130509756332,-0.0171906975932521,-0.740564107358884,0.0262520547483033,0.000107864924006972,0.00242585781912573,0.0695266274420029,"EB_scam"
"15012",3e+05,0.8,0.001,0,0.628316106009323,-4.64829885188853e-05,-0.00283532976583466,-0.500898210007939,0.0231163686333412,6.13668822505488e-06,0.000365702297499764,0.0551369972933493,"EB_scam"
"16012",30000,0.3,0.01,1,0.901945552959516,-0.0016731586388448,-0.0325936386208221,-0.950027916869577,0.00958669594964074,8.10771294607108e-05,0.00103471875753286,0.005815565333567,"EB_scam"
"17012",3e+05,0.3,0.01,1,0.564430130852781,-2.455123330068e-05,-0.0021506043723421,-0.532472123892921,0.0241027513285216,2.68824556716687e-06,0.000218025066396684,0.0399273090658826,"EB_scam"
"18012",30000,0.8,0.01,1,0.716366086950596,-0.000831955165152074,-0.0177369379111352,-0.796410544357176,0.0119195650173815,5.32289155094035e-05,0.000751990636011104,0.0111462005351284,"EB_scam"
